	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
882	119.290341,26.064977	西环中路691号万象生活城5F层508	台江区	福州市	B024F0UINW	[]	浮岛拉面(万象生活城)	福建省	0591-83330577	餐饮服务;外国餐厅;日本料理	050202	119.290341	26.064977	日式料理
883	120.974818,31.378259	玉山镇震川中路456号(珠江路黄河路中间)	昆山市	苏州市	B02000IC2E	[]	浅草日本料理(昆山店)	江苏省	0512-57303025	餐饮服务;外国餐厅;日本料理	050202	120.974818	31.378259	日式料理
884	121.772200,39.050750	五彩城B区B-11-2-3号东方大厦对面(金元大酒店东方大厦)	金州区	大连市	B019B08YU0	[]	红富士烧肉	辽宁省	0411-87533391;13322246010	餐饮服务;外国餐厅;日本料理	050202	121.772200	39.050750	日式料理
885	116.444652,39.958077	静安里37号楼一层37-1	朝阳区	北京市	B0FFGITMJW	[]	晚枫亭(静安庄店)	北京市	010-64608188;010-64645550	餐饮服务;外国餐厅;日本料理|住宿服务;宾馆酒店;宾馆酒店	050202|100100	116.444652	39.958077	日式料理
886	114.010074,22.913030	黄江镇锦绣花园17座A-F铺	东莞市	东莞市	B03018IKPN	[]	梅村日本料理(锦绣路店)	广东省	0769-82695339;0769-82595339	餐饮服务;外国餐厅;日本料理	050202	114.010074	22.913030	日式料理
887	114.177674,22.297200	尖沙咀弥敦道100号TheONE19楼	油尖旺区	香港特别行政区	B073C0ROJ3	[]	海贺	香港特别行政区	00852-29722888	餐饮服务;外国餐厅;日本料理	050202	114.177674	22.297200	日式料理
888	114.174300,22.314609	旺角山東街38號38廣場3層	油尖旺区	香港特别行政区	B073C0RIWL	[]	盛八日式燒肉店(山東街)	香港特别行政区	[]	餐饮服务;外国餐厅;日本料理	050202	114.174300	22.314609	日式料理
889	114.189772,22.277127	怡和街2-6號英光大廈3層	湾仔区	香港特别行政区	B073C04E9C	[]	盛八日式燒肉店(怡和街)	香港特别行政区	[]	餐饮服务;外国餐厅;日本料理	050202	114.189772	22.277127	日式料理
890	121.657974,38.925511	人民路91号大连友谊宾馆	中山区	大连市	B019B0YVV1	[]	江户前日本料理(友谊宾馆店)	辽宁省	0411-82633288	餐饮服务;外国餐厅;日本料理	050202	121.657974	38.925511	日式料理
891	113.238315,23.403588	新华街百寿路喜立登饮食风情街C区	花都区	广州市	B00140V8FL	[]	大禾寿司(风情街店)	广东省	020-22960077	餐饮服务;外国餐厅;日本料理	050202	113.238315	23.403588	日式料理
892	113.209859,23.380846	新华街公园前路菊苑新村1栋之1	花都区	广州市	B00140AYDW	[]	竹月日本料理(花都店)	广东省	020-86811016	餐饮服务;外国餐厅;日本料理	050202	113.209859	23.380846	日式料理
893	121.644014,38.915228	延安路独立街26-3号	中山区	大连市	B019B03626	[]	日光日本料理(延安路店)	辽宁省	0411-82800655;0411-82590936	餐饮服务;外国餐厅;日本料理	050202	121.644014	38.915228	日式料理
0	113.248577,23.114507	下九路90-92号东急新天地购物广场3层	荔湾区	广州市	B00140SY7O	[]	萨莉亚意式餐厅(东急店)	广东省	020-81248791	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.248577	23.114507	意式餐厅
1	113.278021,23.082125	江燕路108号燕汇广场F2层	海珠区	广州市	B00140W63N	[]	萨莉亚意式餐厅(燕汇广场店)	广东省	020-89778133	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.278021	23.082125	意式餐厅
2	116.225132,39.906478	石景山路乙18号院2号万达广场万达百货3层307-310	石景山区	北京市	B000A87AER	[]	巴贝拉意式休闲餐厅(万达广场石景山店)	北京市	010-68665890	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.225132	39.906478	意式餐厅
3	121.534922,31.186672	高科西路2110号由由商贸中心1层	浦东新区	上海市	B00156CZFP	[]	萨莉亚意式餐厅(高科西路店)	上海市	021-50106693	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.534922	31.186672	意式餐厅
4	116.435659,39.940307	东直门外大街48东方银座C层	东城区	北京市	B000A84208	[]	萨莉亚意式餐厅(东直门店)	北京市	010-84549645	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.435659	39.940307	意式餐厅
5	113.294675,23.121303	龟岗大马路13号2楼自编B2商铺(近香鸡城)	越秀区	广州市	B00141IJ8L	[]	萨莉亚意式餐厅(东山口龟岗店)	广东省	020-37614160	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.294675	23.121303	意式餐厅
6	121.415380,31.170162	田林路124-3号2层	徐汇区	上海市	B00155LAD4	[]	萨莉亚意式餐厅(田林路店)	上海市	021-64706462	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.415380	31.170162	意式餐厅
7	113.327941,23.192381	广州大道北1968号合一国际1楼(近新一佳超市)	白云区	广州市	B00141KGTN	[]	萨莉亚意式餐厅(合一国际店)	广东省	[]	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.327941	23.192381	意式餐厅
8	115.500015,38.857589	莲池南大街493号(裕华路小商品城南行30米)	莲池区	保定市	B0138030S3	[]	巴拉拉意式休闲餐厅	河北省	0312-3021111;15932224888	餐饮服务;外国餐厅;意式菜品餐厅	050205	115.500015	38.857589	意式餐厅
9	118.776603,32.041828	汉中路139号环亚广场汉中店2层	秦淮区	南京市	B00190ZBVA	[]	萨莉亚意式餐厅(环亚广场店)	江苏省	025-84631901	餐饮服务;外国餐厅;意式菜品餐厅	050205	118.776603	32.041828	意式餐厅
10	121.412176,31.270676	真华路888号巴黎春天宝山店B1层	宝山区	上海市	B00156EIPU	[]	萨莉亚意式餐厅(巴黎春天)	上海市	021-36358680;15900973784	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.412176	31.270676	意式餐厅
11	121.514095,31.300112	邯郸路600号万达广场五角场店3层	杨浦区	上海市	B00155KGBH	[]	萨莉亚意式餐厅(邯郸路店)	上海市	[]	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.514095	31.300112	意式餐厅
12	114.119493,22.547132	人民北路2069和兴商城2层	罗湖区	深圳市	B02F37WNRQ	[]	萨莉亚意式餐厅(东门文化娱乐中心店)	广东省	0755-88219725;0755-82197256	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.119493	22.547132	意式餐厅
13	114.119201,22.544952	人民北路1008号中威广场地下城C号(近太阳广场)	罗湖区	深圳市	B02F37WN74	[]	萨莉亚意式餐厅(中威广场店)	广东省	0755-82205461	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.119201	22.544952	意式餐厅
14	116.484891,39.975935	将台商业街4号楼2层	朝阳区	北京市	B000A7BZPH	[]	安妮意大利餐厅(丽都店)	北京市	[]	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.484891	39.975935	意式餐厅
15	113.209672,23.375324	建设路19号-3号2层	花都区	广州市	B00140V2TN	[]	萨莉亚意式餐厅(花都建设南路店)	广东省	020-36811467;020-36823701	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.209672	23.375324	意式餐厅
16	121.466442,31.230581	南京西路555号555商厦B1层102-05室	静安区	上海市	B00155FUA1	[]	萨莉亚意式餐厅(555大厦店)	上海市	021-62553754;021-51099957	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.466442	31.230581	意式餐厅
17	104.076797,30.627285	科华北路123	武侯区	成都市	B001C7VAC4	[]	卡萨米亚(科华北路店)	四川省	028-85244968	餐饮服务;外国餐厅;意式菜品餐厅	050205	104.076797	30.627285	意式餐厅
18	116.450665,39.932444	工体东路丙2号中国红街3号楼1层105室	朝阳区	北京市	B000A87JQO	[]	安妮意大利餐厅(三里屯店)	北京市	010-85871469;010-85871465	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.450665	39.932444	意式餐厅
19	116.589186,35.408002	运河城商业摩尔3层	任城区	济宁市	B02190AYEB	[]	伦巴萨意式餐厅(运河城店)	山东省	0537-2255199;0537-2265199	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.589186	35.408002	意式餐厅
20	120.670303,31.315031	星海街199号星海生活广场南区b1层	吴中区	苏州市	B02001HDD9	[]	萨莉亚意式餐厅(星海广场店)	江苏省	0512-62580797	餐饮服务;外国餐厅;意式菜品餐厅	050205	120.670303	31.315031	意式餐厅
21	116.474460,39.936464	朝阳公园南路1-13号	朝阳区	北京市	B000A7BIF8	[]	安妮意大利餐厅(朝阳公园店)	北京市	010-65911931;010-65012934	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.474460	39.936464	意式餐厅
22	113.276975,23.139813	环市中路301-303号怡东大厦2层	越秀区	广州市	B00141QWRM	[]	萨莉亚意式餐厅(小北店)	广东省	020-22812536;020-83022892	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.276975	23.139813	意式餐厅
23	113.134227,23.048377	桂城叠南村圣堂618号鸿大广场F1层	南海区	佛山市	B02F50WAWE	[]	萨莉亚(鸿大广场)	广东省	0757-86677969	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.134227	23.048377	意式餐厅
24	113.118915,23.037269	锦华东路1号银州城3层东方广场店内301-B号	禅城区	佛山市	B02F50WB5D	[]	萨莉亚意式餐厅(东方广场店)	广东省	0757-82133086	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.118915	23.037269	意式餐厅
25	113.340710,23.141987	天河北路613号鸿翔大厦1层	天河区	广州市	B00141NQUC	[]	萨莉亚意式餐厅(龙口东路店)	广东省	020-38246217	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.340710	23.141987	意式餐厅
26	113.262404,23.192375	新市街机场路1250-1278号2楼	白云区	广州市	B00141VW7P	[]	萨莉亚意式餐厅(新市店)	广东省	020-86624970;020-23321860	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.262404	23.192375	意式餐厅
27	116.476896,39.950003	公园路6号蓝色港湾国际商区3栋1层SA48号	朝阳区	北京市	B000A87R2Y	[]	那匹萨(蓝港店)	北京市	010-59056106;010-59056565	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.476896	39.950003	意式餐厅
28	116.313766,39.979662	丹棱街甲1号欧美汇购物中心B1层13号	海淀区	北京市	B000A85J2K	[]	萨莉亚意式餐厅(欧美汇购物中心)	北京市	010-82484216	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.313766	39.979662	意式餐厅
29	121.419560,31.014372	东川路2092号置业广场	闵行区	上海市	B00156F6F2	[]	萨莉亚意式餐厅(东川路店)	上海市	021-64351189	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.419560	31.014372	意式餐厅
30	121.535405,31.289224	靖宇东路280号杨浦商贸延吉商业中心F1层	杨浦区	上海市	B00157I1AL	[]	萨莉亚(杨浦商贸延吉商业中心)	上海市	021-31139150	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.535405	31.289224	意式餐厅
31	121.483606,31.236636	南京东路353号6层604室	黄浦区	上海市	B00156ED56	[]	萨莉亚意式餐厅(悦荟广场店)	上海市	021-33180392;021-63150295	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.483606	31.236636	意式餐厅
32	114.047311,22.521491	新洲二街56号永旺	福田区	深圳市	B02F38SP7D	[]	萨莉亚意式餐厅(新洲永旺店)	广东省	0755-23984342	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.047311	22.521491	意式餐厅
33	114.133285,22.547029	凤凰路181号京基凤凰印象商业广场2层19-21号	罗湖区	深圳市	B02F38SIFD	[]	萨莉亚意式餐厅(京基·凤凰印象商业广场)	广东省	0755-22370402	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.133285	22.547029	意式餐厅
34	113.920538,22.531841	桃园路167号万花筒概念购物街3层	南山区	深圳市	B02F38OVPQ	[]	萨莉亚意式餐厅(万花筒店)	广东省	0755-86620763;0755-26975454	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.920538	22.531841	意式餐厅
35	114.096819,22.540298	深南中路1095号中信地铁商场B1层	福田区	深圳市	B02F38N3FE	[]	萨莉亚意式餐厅(千寻店)	广东省	0755-83650365	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.096819	22.540298	意式餐厅
36	114.085284,22.547920	华强北路鹏基上步工业区厂房202栋2楼(近儿童世界二期)	福田区	深圳市	B02F38N1FQ	[]	萨莉亚意式餐厅(华新儿童世界店)	广东省	0755-23894907	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.085284	22.547920	意式餐厅
37	114.118522,22.538420	人民南路2055-3号2层	罗湖区	深圳市	B02F38MAB2	[]	萨莉亚意式餐厅(熙龙店)	广东省	0755-82186032	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.118522	22.538420	意式餐厅
38	117.091452,39.142799	中北工业园阜盛道1号永旺购物中心1F层189	西青区	天津市	B001612U1U	[]	萨莉亚意式餐厅(永旺购物中心)	天津市	022-87195689	餐饮服务;外国餐厅;意式菜品餐厅	050205	117.091452	39.142799	意式餐厅
39	113.269405,23.120902	文明路8-10宝升商业大厦3层	越秀区	广州市	B00141RHHP	[]	萨莉亚意式餐厅(北京路潮楼店)	广东省	020-83347911	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.269405	23.120902	意式餐厅
40	113.270243,23.123132	北京路一街238号名盛广场天河城百货北京路店7层	越秀区	广州市	B00141RH61	[]	萨莉亚意式餐厅(天河城百货北京路店北区)	广东省	020-83351971	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.270243	23.123132	意式餐厅
41	113.343339,23.135632	中山大道西6、8号1层天河商贸大厦自编号018	天河区	广州市	B00141RG5L	[]	萨莉亚意式餐厅(岗顶华忆百货店)	广东省	020-38246217	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.343339	23.135632	意式餐厅
42	113.359910,22.942546	繁华路90号繁华盛世2层	番禺区	广州市	B00141R5JP	[]	萨莉亚意式餐厅(繁华路店)	广东省	020-84669481	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.359910	22.942546	意式餐厅
43	113.335354,23.141911	天河北路559号百佳购物广场1层夹层	天河区	广州市	B00141QYGH	[]	萨莉亚意式餐厅(天河北百佳店)	广东省	020-38479907;020-85239174	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.335354	23.141911	意式餐厅
44	121.495349,31.173520	上南路1208-1号	浦东新区	上海市	B00156YO2T	[]	萨莉亚意式餐厅(上南店)	上海市	021-50217107	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.495349	31.173520	意式餐厅
45	121.498537,31.269686	新港路245号飘鹰大厦1楼	虹口区	上海市	B00156O4XP	[]	萨莉亚意式餐厅(新港路店)	上海市	021-33777050	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.498537	31.269686	意式餐厅
46	113.273628,23.102405	前进路40号万国广场4层	海珠区	广州市	B00140UV8L	[]	萨莉亚意式餐厅(万国广场店)	广东省	020-84477995	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.273628	23.102405	意式餐厅
47	115.469265,38.889670	朝阳北大街799号北国先天下广场6层	竞秀区	保定市	B01380QDSC	[]	巴贝拉意式休闲餐厅(天下广场店)	河北省	0312-5883258	餐饮服务;外国餐厅;意式菜品餐厅	050205	115.469265	38.889670	意式餐厅
48	116.490373,39.984982	酒仙桥路甲4号宏源大厦2层	朝阳区	北京市	B000AA6SQS	[]	萨莉亚意式餐厅(朝阳酒仙桥店)	北京市	010-64311786	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.490373	39.984982	意式餐厅
49	113.366528,22.940671	大北路108号禺山酒店购物中心	番禺区	广州市	B00141IETX	[]	萨莉亚意式餐厅(番禺大北路店)	广东省	020-84700518;020-84669481	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.366528	22.940671	意式餐厅
50	116.465329,39.906398	东三环南路2号南郎家园19号楼瑞赛商务楼1楼(梵悦108对面)	朝阳区	北京市	B000A7BC2O	[]	安妮意大利餐厅(国贸店)	北京市	010-65685890;010-65675893	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.465329	39.906398	意式餐厅
51	113.320911,23.178615	广州大道北28号梅花园广场2楼L228	白云区	广州市	B00141KBAV	[]	萨莉亚意式餐厅(010梅花园店)	广东省	020-37322104	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.320911	23.178615	意式餐厅
52	121.520083,31.208560	浦建路118号巴黎春天B1层11号(近南泉路)	浦东新区	上海市	B00156SY8Q	[]	萨莉亚(巴黎春天百货)	上海市	021-51925582;15001789901	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.520083	31.208560	意式餐厅
53	113.264538,23.179404	云霄路353栋五号停机坪购物广场1层	白云区	广州市	B00141JIT0	[]	萨莉亚意式餐厅(五号停机坪店)	广东省	020-36075422	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.264538	23.179404	意式餐厅
54	106.532890,29.575309	观音桥步行街8号大融城6层13号	江北区	重庆市	B00178X3L6	[]	巴贝拉意式休闲餐厅(大融城店)	重庆市	023-67950288	餐饮服务;外国餐厅;意式菜品餐厅	050205	106.532890	29.575309	意式餐厅
55	121.512791,31.301945	政通路189号特力时尚汇3层	杨浦区	上海市	B00156ECLV	[]	萨莉亚(特力时尚汇)	上海市	[]	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.512791	31.301945	意式餐厅
56	116.454486,39.915955	金桐西路10-1号远洋·光华国际1层	朝阳区	北京市	B000A8WBTJ	[]	安妮意大利餐厅(光华国际店)	北京市	010-85906428;010-85906429	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.454486	39.915955	意式餐厅
57	116.375467,39.935399	护国寺街85号护国新天地2层	西城区	北京市	B0FFFAH6MJ	[]	萨莉亚意式餐厅(护国寺店)	北京市	010-83287798	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.375467	39.935399	意式餐厅
58	116.289317,39.958727	远大路1号金源时代商务中心5层-12A	海淀区	北京市	B000A8X1H5	[]	巴贝拉意式休闲餐厅(金源店)	北京市	010-88878519;010-88866996	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.289317	39.958727	意式餐厅
59	113.329414,23.161658	燕岭路113号华图教育大厦1层	天河区	广州市	B0FFFQO72F	[]	尊宝比萨(燕塘店)	广东省	020-87703055;020-87703045	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.329414	23.161658	意式餐厅
60	118.764150,32.009254	应天大街619号虹悦城B1层B1F-W18	雨花台区	南京市	B001911ZNS	[]	萨莉亚(虹悦城)	江苏省	025-52275960	餐饮服务;外国餐厅;意式菜品餐厅	050205	118.764150	32.009254	意式餐厅
61	113.308657,23.095906	新港西路181号综合楼1楼自编之4B铺(近鹭江地铁A出口)	海珠区	广州市	B001423KDO	[]	萨莉亚意式餐厅(鹭江店)	广东省	020-34450795	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.308657	23.095906	意式餐厅
62	113.416795,23.129527	奥体南路12号优托邦购物中心2层	天河区	广州市	B0FFFV5A9J	[]	萨莉亚意式餐厅(黄村优托邦店)	广东省	020-32363815	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	113.416795	23.129527	意式餐厅
63	117.208366,39.179738	铁东路与迎贤道交口万福生活广场3楼	河北区	天津市	B0FFHMQ789	[]	萨莉亚意式餐厅(万福广场店)	天津市	[]	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	117.208366	39.179738	意式餐厅
64	116.474859,39.948824	朝阳公园路6号院蓝色港湾国际商区M层SM-K183	朝阳区	北京市	B000ABCF77	[]	巴贝拉意式餐厅(蓝色港湾国际商区)	北京市	010-59051857;010-59051853	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.474859	39.948824	意式餐厅
65	116.171601,39.923072	阜石路300号喜隆多新国际购物中心F3层	石景山区	北京市	B0FFFBURLI	[]	萨莉亚意式餐厅(阜石路店)	北京市	010-53020738	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.171601	39.923072	意式餐厅
66	113.260251,23.107064	南华中路293号A01-A02房光明大戏院内	海珠区	广州市	B0FFFZMLWA	[]	尊宝比萨意式休闲餐厅(宝岗北店)	广东省	020-34074102;020-34074101	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.260251	23.107064	意式餐厅
67	118.781048,32.091213	建宁路8号玉桥商业广场7层	鼓楼区	南京市	B0FFFZL4YW	[]	巴贝拉意式休闲餐厅(玉桥商业广场店)	江苏省	025-58013232;15195982529	餐饮服务;外国餐厅;意式菜品餐厅	050205	118.781048	32.091213	意式餐厅
68	121.451452,31.226492	南京西路1376号上海商城西峰1层107	静安区	上海市	B00156G8XD	[]	PizzaMarzano玛尚诺(上海商城店)	上海市	021-62898733	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	121.451452	31.226492	意式餐厅
69	116.293549,39.866733	丰台北路79-1号华堂商场	丰台区	北京市	B000A8X58X	[]	萨莉亚意式餐厅(华堂商场丰台北路店)	北京市	010-63811596	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.293549	39.866733	意式餐厅
70	113.315020,22.978447	钟灵北路天汇百货1楼(天汇百货钟村店内)	番禺区	广州市	B0FFFQ7M0O	[]	萨莉亚意式餐厅(钟村店)	广东省	020-84712159	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.315020	22.978447	意式餐厅
71	113.371160,22.935139	市桥街环城东路111号首层之1-2(近清河中路)	番禺区	广州市	B0FFFP201P	[]	尊宝比萨意式休闲餐厅(清河店)	广东省	020-84887750;020-84887751	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.371160	22.935139	意式餐厅
72	113.309669,23.119917	寺右新马路41号佰盈商业城2层	越秀区	广州市	B00141UP4U	[]	萨莉亚意式餐厅(五羊新城店)	广东省	020-87392179	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.309669	23.119917	意式餐厅
73	116.333979,39.764419	黄村镇金星西路3号绿地缤纷城F2层	大兴区	北京市	B000AAASLU	[]	萨莉亚意式餐厅(绿地缤纷城)	北京市	010-60235156	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.333979	39.764419	意式餐厅
74	113.408186,23.124556	大观南路2号一楼平面轴号H-E-27-28之一房	天河区	广州市	B0FFGG0N11	[]	尊宝比萨意式休闲餐厅(黄村路)	广东省	020-82003205;020-82003673	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.408186	23.124556	意式餐厅
75	114.108444,22.552860	桂园街道送松园路商住综合楼2栋1层13号104	罗湖区	深圳市	B0FFGYXXVP	[]	尊宝比萨(松园路店)	广东省	0755-25171385	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.108444	22.552860	意式餐厅
76	113.309383,23.025083	大石街朝阳西路31号大石城2层A01号	番禺区	广州市	B0FFF8PM74	[]	萨莉亚意式餐厅(大石城店)	广东省	020-34796301	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.309383	23.025083	意式餐厅
77	121.511435,31.261834	唐山路1018号宝地广场C座F2层	杨浦区	上海市	B001573KBW	[]	萨莉亚(宝地广场C座)	上海市	021-55780950	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.511435	31.261834	意式餐厅
78	113.292161,23.073013	东晓南路1290号新光百货B1层	海珠区	广州市	B0FFFWLNEG	[]	萨莉亚意式餐厅(东晓南华润万家店)	广东省	020-34164966	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.292161	23.073013	意式餐厅
79	113.404696,23.121746	中山大道中437号天河城百货(东圃店)F3层	天河区	广州市	B0FFG7VO3S	[]	萨莉亚(天河城百货东圃店)	广东省	020-32091855	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.404696	23.121746	意式餐厅
80	113.263793,23.125085	中山五路193号百汇广场2层	越秀区	广州市	B0FFFPA1ZY	[]	萨莉亚意式餐厅(公园前店)	广东省	020-83234235	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.263793	23.125085	意式餐厅
81	121.477323,31.199019	瞿溪路988号汇暻生活广场2层(近地铁四号线鲁班路站)	黄浦区	上海市	B0FFG0YL0B	[]	萨莉亚意式餐厅(鲁班路店)	上海市	021-53520857	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.477323	31.199019	意式餐厅
82	113.275652,23.089081	昌岗中路188号海珠·合生生活天地F2层	海珠区	广州市	B0FFFW7PYD	[]	萨莉亚意式餐厅(海珠·合生生活天地)	广东省	020-34248776	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.275652	23.089081	意式餐厅
83	121.467353,31.207088	徐家汇路618号日月光中心西区B2层B2-TK04	黄浦区	上海市	B0FFH4LMDK	[]	新贝乐意式麦风餐厅(日月光中心西区)	上海市	021-64183855	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.467353	31.207088	意式餐厅
84	121.456845,31.245054	天目西路218号太平洋100货B1楼(近民立路)	静安区	上海市	B00155LZAX	[]	萨莉亚意式餐厅(太平洋百货)	上海市	021-63535850	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.456845	31.245054	意式餐厅
85	120.622727,31.310614	观前街229号食百家美食广场	姑苏区	苏州市	B0FFG4KEAR	[]	萨莉亚意式餐厅(苏州观前街店)	江苏省	0512-67312003	餐饮服务;外国餐厅;意式菜品餐厅	050205	120.622727	31.310614	意式餐厅
86	114.121211,22.545679	东门中路2013号九龙城广场7楼	罗湖区	深圳市	B0FFG0WRTW	[]	萨莉亚意式餐厅	广东省	0755-82390531	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.121211	22.545679	意式餐厅
87	114.545903,38.023454	槐安东路万达百货2楼	裕华区	石家庄市	B01370W6VE	[]	巴贝拉意式休闲餐厅(万达广场)	河北省	0311-85340112	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.545903	38.023454	意式餐厅
88	121.459576,31.216222	淮海中路939号巴黎春天百货B1层	黄浦区	上海市	B0FFF5UEE7	[]	萨莉亚意式餐厅(巴黎春天百货)	上海市	021-33686997;021-60938399;13817189727	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.459576	31.216222	意式餐厅
89	113.387671,22.937285	亚运大道1号永旺梦乐城B1层005号(地铁番禺广场C出口)	番禺区	广州市	B0FFGH18GZ	[]	萨莉亚意式餐厅(番禺永旺店)	广东省	020-23331861	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.387671	22.937285	意式餐厅
90	113.390351,23.007544	南村镇文明路187号乐购商城2楼	番禺区	广州市	B0FFG75FVL	[]	萨莉亚意式餐厅(南村乐购店)	广东省	020-34722455	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.390351	23.007544	意式餐厅
91	113.367304,23.193245	伟烨广场2层	天河区	广州市	B0FFFZKKUX	[]	萨莉亚意式餐厅(龙洞店)	广东省	020-37245229	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.367304	23.193245	意式餐厅
92	118.053506,36.823421	柳泉路凯德广场一层(白云公园地铁站A出口)	张店区	淄博市	B02150R3FO	[]	东方豪客牛排比萨	山东省	0533-3182997	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	118.053506	36.823421	意式餐厅
93	113.400594,23.117225	东圃大马路14号东圃摩登城F2层	天河区	广州市	B00141REVU	[]	萨莉亚意式餐厅(东圃摩登城店)	广东省	020-62861065	餐饮服务;外国餐厅;意式菜品餐厅|餐饮服务;外国餐厅;西餐厅(综合风味)	050205|050201	113.400594	23.117225	意式餐厅
94	121.417913,31.180920	钦州北路徐汇世家花园(南门)附近	徐汇区	上海市	B0FFG2Y8FI	[]	萨莉亚意式餐厅(田尚坊店)	上海市	021-33563590	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.417913	31.180920	意式餐厅
95	114.084231,22.537847	福华路60号农贸大厦2层(近中西医院对面)	福田区	深圳市	B0FFF5VYGK	[]	萨莉亚意式餐厅(福华路店)	广东省	0755-83942334	餐饮服务;外国餐厅;意式菜品餐厅	050205	114.084231	22.537847	意式餐厅
